customerid,country,total_amount,avg_check,top_product_1,top_product_2,top_product_3,top_product_4,top_product_5,top_product_6,top_product_7,2010_12,2011_1,2011_10,2011_11,2011_12,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9
15744,United Kingdom,34.8,34.8,22578,-,22577,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13127,United Kingdom,259.17,259.17,23320,22632,23077,22341,22910,23247,47590A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15714,United Kingdom,330.87999999999994,165.44,22411,23068,72800E,21929,22767,-,21693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17480,United Kingdom,511.81999999999994,511.82,22621,22086,-,22560,22960,23192,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15763,United Kingdom,1086.9200000000003,543.46,84078A,22111,20685,21485,-,22282,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15075,United Kingdom,773.0300000000002,773.03,22910,22941,23318,22952,23129,23340,22950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16978,United Kingdom,344.33000000000004,344.33,22624,82484,21155,-,84509A,-,22669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14014,United Kingdom,505.17999999999984,505.18,84876B,22944,23324,72816,-,72817,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16240,United Kingdom,3718.8000000000015,1859.4,22827,47566,22942,22423,23382,22838,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13336,United Kingdom,795.1200000000002,795.12,84380,22960,22629,-,-,22077,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14652,United Kingdom,114.18,114.18,21821,22776,-,47567B,90019A,21985,90018A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15807,United Kingdom,903.9000000000002,301.3,22689,22776,22835,-,85123A,22114,21485,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15762,United Kingdom,583.7499999999999,291.87,22960,22956,23423,23243,-,20914,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15475,United Kingdom,454.1099999999999,454.11,22622,23254,22630,22561,-,22623,22549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15978,United Kingdom,1098.78,1098.78,22086,23154,-,22741,22776,23340,22910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16485,United Kingdom,363.65000000000003,363.65,22580,85123A,21340,23094,82486,82484,22575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12488,France,1298.6600000000003,432.89,21731,23084,23007,-,POST,22175,22992,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13083,United Kingdom,303.75,151.88,-,22752,-,23158,21731,22847,21231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16169,United Kingdom,1822.9700000000003,455.74,22910,22086,23318,23343,21485,23202,-,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17506,United Kingdom,302.20000000000005,302.2,22189,23402,23298,-,-,23400,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16480,United Kingdom,769.2899999999998,769.29,23103,84946,22633,82486,22606,21257,23065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17006,United Kingdom,781.7799999999999,195.44,22113,21588,23355,22900,23391,48138,84969,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17498,United Kingdom,272.22,272.22,22111,23214,-,21385,22336,-,72807B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17131,United Kingdom,2463.17,492.63,85066,21621,85123A,82486,82484,23240,22189,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13536,United Kingdom,3448.289999999999,492.61,23313,23300,-,23284,48138,23203,47566,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15429,United Kingdom,397.34999999999985,198.67,84247E,22492,47590A,-,22947,23367,84077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17154,United Kingdom,329.34,329.34,21411,23214,22186,22469,-,22163,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16594,United Kingdom,181.08999999999995,181.09,85066,21147,23414,-,22844,22365,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16049,United Kingdom,1111.7900000000006,370.6,84879,-,22791,-,85036C,85034A,22816,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14757,United Kingdom,420.5,420.5,21136,-,23110,82483,22170,23111,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16198,United Kingdom,400.68100000000004,400.68,23427,23397,-,22083,-,-,23395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13670,United Kingdom,349.7,349.7,23076,23240,22733,-,23370,23340,22086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18066,United Kingdom,318.0,318.0,22086,23229,22654,-,22585,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14806,United Kingdom,193.39000000000001,193.39,72351B,-,-,21499,-,-,84508C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12783,Portugal,2225.91,370.98,M,POST,23108,23284,23109,-,22692,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13429,United Kingdom,1006.8000000000002,251.7,22222,22865,-,23581,72818,-,22633,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15154,United Kingdom,296.4200000000001,296.42,90148,23065,90143,22485,90199C,22473,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13390,United Kingdom,544.08,544.08,22622,22623,23503,-,23320,21913,21790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12925,United Kingdom,694.05,347.02,23320,21731,-,22560,85099B,22418,22759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13927,United Kingdom,348.99000000000007,348.99,85099C,23200,-,22561,-,23130,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18205,United Kingdom,517.3600000000001,258.68,22469,23328,-,23404,23400,23240,72760B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14908,United Kingdom,277.79999999999995,277.8,21340,23333,23332,23322,22297,82486,22594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13639,United Kingdom,1033.3399999999997,1033.34,22077,23320,22086,23294,22910,22950,22734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15958,United Kingdom,104.35000000000001,104.35,21793,22895,22110,23049,-,21530,22907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15492,United Kingdom,659.4599999999999,329.73,22560,22561,23314,22992,23342,21914,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15243,United Kingdom,316.68000000000006,316.68,22148,22621,22083,-,21891,84997C,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16468,United Kingdom,74.9,74.9,22386,23427,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15344,United Kingdom,563.9399999999999,187.98,85066,82486,22762,21340,-,22166,23243,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13866,United Kingdom,145.67,145.67,22588,84879,23240,22666,84946,22720,23110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12612,Germany,704.04,704.04,-,90160A,-,-,90201A,-,90161B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16999,United Kingdom,484.82,242.41,23344,21892,23343,22561,-,21890,20749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13514,United Kingdom,152.20000000000002,152.2,23048,23099,82482,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13314,United Kingdom,775.94,258.65,22180,21216,23494,23404,22866,23108,21534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17805,United Kingdom,512.3100000000001,512.31,85061W,23418,23328,23169,23012,21774,47504K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18278,United Kingdom,173.90000000000003,173.9,22111,-,23301,-,20914,22114,22596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13979,United Kingdom,869.87,869.87,22960,-,-,22632,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16181,United Kingdom,305.5400000000001,305.54,21352,21794,85099F,22465,-,22082,84978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15568,United Kingdom,758.29,252.76,23355,22900,23391,22633,84029G,23238,22970,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16354,United Kingdom,395.80000000000007,197.9,21693,22456,20802,-,23079,22927,21683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14412,United Kingdom,770.0300000000002,385.02,22741,21217,22734,22840,85049A,23404,22842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16119,United Kingdom,423.36000000000007,211.68,22831,22759,22457,22178,22585,-,22784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14109,United Kingdom,144.2,144.2,21181,20978,-,72807C,21232,-,23099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16157,United Kingdom,656.6900000000002,218.9,23089,23404,21313,23016,22456,23470,23489,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15348,United Kingdom,158.04,158.04,-,22568,-,20971,-,22144,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16281,United Kingdom,2062.0600000000004,2062.06,-,84997B,-,20971,-,22271,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13924,United Kingdom,1838.8500000000004,306.48,23404,22138,-,22457,-,21428,22720,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14434,United Kingdom,1372.8,228.8,23355,23284,23301,-,-,-,-,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13061,United Kingdom,248.61,248.61,23040,23041,20749,23323,84945,20728,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17513,United Kingdom,513.2,513.2,23355,23503,23284,23301,22555,23504,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16909,United Kingdom,379.14000000000004,379.14,22984,22306,22113,-,22632,-,22111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16650,United Kingdom,518.4200000000001,518.42,23284,-,22741,23334,22560,22602,21876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18192,United Kingdom,957.9699999999995,957.97,22086,22689,22423,-,21929,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17447,United Kingdom,541.53,270.76,84879,21136,22467,23214,23203,23372,21891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17427,United Kingdom,100.8,100.8,23284,23503,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15175,United Kingdom,224.14000000000007,224.14,21890,22620,-,21915,-,-,23367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13960,United Kingdom,230.22000000000006,115.11,23284,22470,22464,-,23322,23330,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17528,United Kingdom,3628.500000000001,453.56,22946,23485,22139,23394,-,21329,23396,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16361,United Kingdom,896.66,224.16,22607,22734,22946,22086,-,79321,22941,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13886,United Kingdom,243.56,243.56,23088,-,22469,-,23322,22114,84406B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13354,United Kingdom,743.5299999999999,743.53,23103,21175,21166,22466,35970,21731,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15050,United Kingdom,1782.09,594.03,84879,23328,21390,85123A,23132,22335,22294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13503,United Kingdom,216.84999999999997,216.85,22622,22623,-,-,21915,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16653,United Kingdom,1212.66,606.33,47566,22083,23240,-,22077,-,21108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16574,United Kingdom,451.43999999999994,451.44,22952,-,22632,-,-,22593,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13759,United Kingdom,659.4100000000001,329.71,23162,23313,22423,23173,-,23170,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17813,United Kingdom,1770.8800000000022,354.18,23487,85066,22824,22969,21761,22501,21258,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12718,France,238.25,238.25,POST,23173,15056N,22699,-,21210,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15949,United Kingdom,364.72,182.36,23129,-,22603,22086,22737,-,85199S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12703,Germany,283.55,283.55,22865,22759,22895,POST,22328,-,22652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13364,United Kingdom,134.96,134.96,23026,21669,-,22805,-,46000S,23029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16268,United Kingdom,667.65,333.82,C2,84078A,23076,-,22960,23077,22938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18053,United Kingdom,300.02000000000004,300.02,85123A,22302,23329,-,22624,22970,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16101,United Kingdom,1290.6999999999996,1290.7,21121,23240,22077,23484,23520,20712,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15565,United Kingdom,173.16000000000005,86.58,21175,21181,-,21166,22413,21523,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18217,United Kingdom,621.7500000000001,310.88,23293,22722,23295,23245,-,23296,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13954,United Kingdom,439.92,219.96,22847,23253,22960,22061,21109,-,22221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15593,United Kingdom,199.8,199.8,22840,22842,23332,23333,84832,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13095,United Kingdom,74.39999999999999,74.4,22549,22548,84077,-,22615,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15287,United Kingdom,486.69,243.34,21479,21495,21064,85014B,85014A,23002,22553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13347,United Kingdom,341.36,341.36,23249,C2,23251,-,23170,-,21071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15185,United Kingdom,310.62,310.62,84078A,72817,-,22338,-,20973,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16404,United Kingdom,443.05000000000007,443.05,72760B,23404,22423,23427,23371,-,22220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16613,United Kingdom,618.59,618.59,22086,-,22969,85048,20828,22960,22149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16591,United Kingdom,213.50000000000003,213.5,23284,22476,23355,22112,22111,-,22207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15774,United Kingdom,270.80000000000007,270.8,90191,23333,23405,90010E,90063B,90051,23332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13558,United Kingdom,605.0599999999997,151.26,23312,23349,-,22086,22734,22423,-,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16930,United Kingdom,380.54999999999995,126.85,22171,82494L,22170,71038,21811,82482,21262,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16533,United Kingdom,1095.5600000000006,365.19,23328,22423,-,22697,-,22923,-,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18059,United Kingdom,306.46,102.15,21262,21617,21264,-,22979,85026B,82484,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14488,United Kingdom,1064.28,1064.28,22812,23436,22941,-,21121,-,22943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16747,United Kingdom,836.0600000000002,418.03,84879,22158,23217,-,84949,23534,22910,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14333,United Kingdom,415.20000000000005,415.2,22941,23071,-,23020,-,23057,23055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13635,United Kingdom,1071.0300000000002,1071.03,23412,85123A,23320,23350,84879,22144,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17330,United Kingdom,363.90000000000003,181.95,23355,23284,23503,-,23543,-,-,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17321,United Kingdom,700.8600000000001,350.43,23080,20749,23085,23076,22770,23471,85048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14815,United Kingdom,778.5,389.25,85034A,21287,22960,23240,23372,35648,22464,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15091,United Kingdom,480.71,480.71,22941,23078,22466,-,85099F,22558,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15088,United Kingdom,1160.0700000000002,580.04,22826,85048,47566,22623,22086,-,22113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15930,United Kingdom,426.6300000000001,426.63,22086,23320,23537,-,23531,23201,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16183,United Kingdom,338.71000000000004,338.71,85048,23320,23343,-,23355,-,23356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13297,United Kingdom,2089.8499999999995,522.46,23483,82001S,22086,22835,22111,23283,-,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13801,United Kingdom,324.8,324.8,84971S,23407,22284,22470,-,22624,22283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16881,United Kingdom,432.0,432.0,15036,-,-,-,-,-,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17014,United Kingdom,586.3299999999999,195.44,22086,22606,23126,22563,22562,23131,23542,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15255,United Kingdom,890.85,890.85,85048,23131,22158,23082,22596,22424,23169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14184,United Kingdom,452.89000000000004,452.89,22180,23541,23017,-,23536,21877,22457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13351,United Kingdom,373.9400000000001,373.94,C2,22596,23530,21181,23526,-,22978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15739,United Kingdom,449.12,449.12,35970,23327,23145,23101,23144,23328,23534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12512,Israel,138.03000000000003,69.02,16161P,23431,-,20682,15058A,22319,85014B,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17957,United Kingdom,111.68,111.68,-,22710,-,21650,16235,23356,21167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15276,United Kingdom,135.31,135.31,23341,-,23052,-,22845,22666,22720,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15127,United Kingdom,406.53000000000003,406.53,23263,22813,23096,21175,21181,-,21166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,United Kingdom,108.38,108.38,22077,22076,23493,22142,85049G,23271,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17666,United Kingdom,728.1599999999999,364.08,23329,-,22284,21166,21169,84661A,-,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13483,United Kingdom,140.33999999999997,140.34,22560,22438,22620,22748,-,21790,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16478,United Kingdom,331.0,110.33,22138,23080,22505,22619,22766,21688,21802,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17382,United Kingdom,65.4,65.4,85088,23444,-,-,-,-,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,Netherlands,91.85000000000001,91.85,22803,22802,46775D,POST,-,-,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16020,United Kingdom,851.01,283.67,22910,23300,-,22960,23077,-,21174,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17222,United Kingdom,354.15000000000003,354.15,22825,85036A,85036C,23129,23106,-,21349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16803,United Kingdom,332.3,332.3,22813,23171,-,22457,21673,-,23174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13947,United Kingdom,90.6,90.6,-,22469,-,23322,22795,-,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16758,United Kingdom,369.34,369.34,23340,22720,22950,23353,22722,22487,22909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12719,France,644.95,322.48,POST,23556,90201B,22111,23368,23077,21790,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17647,United Kingdom,133.06,133.06,23422,23409,23424,22193,-,22846,23413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14054,United Kingdom,92.46000000000001,92.46,-,-,20726,-,-,23282,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12723,France,725.07,145.01,23009,22970,22971,23501,23503,23254,-,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18033,United Kingdom,97.97000000000003,97.97,23391,22609,-,21935,47310M,16054,22371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13845,United Kingdom,312.98,312.98,23322,21137,22470,20961,23102,-,22296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15837,United Kingdom,391.9800000000001,391.98,23211,22732,23343,22220,23356,22904,22950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
